Row ID;Order ID;Order Date;Customer ID;Customer Name;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
2278;CA-2011-104283;27/06/2023;LM-17065;Liz MacKendrick;United States;Southaven;Mississippi;38671;South;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;85,98;1;0;22,3548
2279;CA-2011-104283;27/06/2023;LM-17065;Liz MacKendrick;United States;Southaven;Mississippi;38671;South;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;223,96;4;0;53,7504
818;CA-2011-140858;28/06/2023;CA-12775;Cynthia Arntzen;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10000304;Office Supplies;Paper;Xerox 1995;41,472;8;0,2;14,5152
819;CA-2011-140858;28/06/2023;CA-12775;Cynthia Arntzen;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003094;Office Supplies;Binders;Self-Adhesive Ring Binder Labels;3,168;3;0,7;-2,4288
820;CA-2011-140858;28/06/2023;CA-12775;Cynthia Arntzen;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;1228,465;5;0,3;0
821;CA-2011-140858;28/06/2023;CA-12775;Cynthia Arntzen;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;31,086;3;0,7;-22,7964
822;CA-2011-140858;28/06/2023;CA-12775;Cynthia Arntzen;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10003395;Office Supplies;Paper;Xerox 1941;335,52;4;0,2;117,432
2924;CA-2011-156993;28/06/2023;RW-19630;Rob Williams;United States;Detroit;Michigan;48234;Central;OFF-FA-10003495;Office Supplies;Fasteners;Staples;6,08;1;0;3,04
777;CA-2011-165974;29/06/2023;DL-12865;Dan Lawera;United States;Cincinnati;Ohio;45231;East;OFF-AR-10003405;Office Supplies;Art;Dixon My First Ticonderoga Pencil, #2;32,76;7;0,2;3,6855
5736;CA-2011-111773;29/06/2023;JK-15625;Jim Karlsson;United States;New York City;New York;10024;East;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;13,92;3;0,2;4,872
1414;CA-2011-146640;30/06/2023;HA-14905;Helen Abelman;United States;New York City;New York;10024;East;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;334,768;7;0,2;108,7996
2690;CA-2011-123064;30/06/2023;RA-19915;Russell Applegate;United States;Chicago;Illinois;60653;Central;OFF-AR-10004582;Office Supplies;Art;BIC Brite Liner Grip Highlighters;5,248;4;0,2;1,64
3148;CA-2011-109218;30/06/2023;AR-10825;Anthony Rawles;United States;Los Angeles;California;90004;West;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;32,4;5;0;10,368
4502;CA-2011-116757;30/06/2023;MS-17980;Michael Stewart;United States;Houston;Texas;77095;Central;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;25,92;5;0,2;9,072
4503;CA-2011-116757;30/06/2023;MS-17980;Michael Stewart;United States;Houston;Texas;77095;Central;OFF-FA-10002815;Office Supplies;Fasteners;Staples;21,312;6;0,2;7,1928
5153;US-2011-121566;30/06/2023;CS-11860;Cari Schnelling;United States;New York City;New York;10011;East;OFF-BI-10004528;Office Supplies;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2,688;1;0,2;0,84
5154;US-2011-121566;30/06/2023;CS-11860;Cari Schnelling;United States;New York City;New York;10011;East;OFF-AR-10001026;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;6,6;3;0;2,904
8397;CA-2011-152254;30/06/2023;BD-11620;Brian DeCherney;United States;Wilmington;North Carolina;28403;South;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;310,688;7;0,2;108,7408
716;CA-2011-153150;01/07/2023;Dl-13600;Dorris liebe;United States;Seattle;Washington;98105;West;OFF-BI-10003355;Office Supplies;Binders;Cardinal Holdit Business Card Pockets;19,92;5;0,2;6,972
1319;CA-2011-160773;01/07/2023;LW-16825;Laurel Workman;United States;Deltona;Florida;32725;South;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;575,92;2;0,2;71,99
1320;CA-2011-160773;01/07/2023;LW-16825;Laurel Workman;United States;Deltona;Florida;32725;South;OFF-BI-10000546;Office Supplies;Binders;Avery Durable Binders;5,184;6;0,7;-3,6288
2733;CA-2011-107594;02/07/2023;EH-13945;Eric Hoffmann;United States;Plainfield;New Jersey;7060;East;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;73,98;2;0;19,9746
2734;CA-2011-107594;02/07/2023;EH-13945;Eric Hoffmann;United States;Plainfield;New Jersey;7060;East;OFF-AR-10000716;Office Supplies;Art;DIXON Ticonderoga Erasable Checking Pencils;5,58;1;0;2,1762
6733;CA-2011-120096;04/07/2023;KE-16420;Katrina Edelman;United States;Aurora;Colorado;80013;West;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;177,536;4;0,2;62,1376
6734;CA-2011-120096;04/07/2023;KE-16420;Katrina Edelman;United States;Aurora;Colorado;80013;West;OFF-AP-10000692;Office Supplies;Appliances;Fellowes Mighty 8 Compact Surge Protector;32,432;2;0,2;3,2432
7162;CA-2011-138709;04/07/2023;MS-17770;Maxwell Schwartz;United States;Richmond;Virginia;23223;South;OFF-PA-10004734;Office Supplies;Paper;Southworth Structures Collection;21,84;3;0;10,92
7163;CA-2011-138709;04/07/2023;MS-17770;Maxwell Schwartz;United States;Richmond;Virginia;23223;South;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;15,6;5;0;7,644
686;CA-2011-157784;05/07/2023;MC-17845;Michael Chen;United States;Jackson;Mississippi;39212;South;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479,97;3;0;163,1898
687;CA-2011-157784;05/07/2023;MC-17845;Michael Chen;United States;Jackson;Mississippi;39212;South;OFF-LA-10001934;Office Supplies;Labels;Avery 516;14,62;2;0;6,8714
688;CA-2011-157784;05/07/2023;MC-17845;Michael Chen;United States;Jackson;Mississippi;39212;South;OFF-PA-10000304;Office Supplies;Paper;Xerox 1995;19,44;3;0;9,3312
1356;US-2011-160444;05/07/2023;DC-12850;Dan Campbell;United States;Houston;Texas;77036;Central;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;220,776;3;0,2;-44,1552
1357;US-2011-160444;05/07/2023;DC-12850;Dan Campbell;United States;Houston;Texas;77036;Central;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;281,424;11;0,2;-35,178
3791;CA-2011-107139;05/07/2023;DP-13390;Dennis Pardue;United States;Los Angeles;California;90004;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;180,96;6;0,2;67,86
3885;CA-2011-152849;05/07/2023;DW-13195;David Wiener;United States;Knoxville;Tennessee;37918;South;OFF-AR-10002833;Office Supplies;Art;Newell 322;4,368;3;0,2;0,3822
5437;CA-2011-103317;05/07/2023;DM-13525;Don Miller;United States;Palm Coast;Florida;32137;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;19,52;2;0,2;5,368
5438;CA-2011-103317;05/07/2023;DM-13525;Don Miller;United States;Palm Coast;Florida;32137;South;OFF-BI-10001787;Office Supplies;Binders;Wilson Jones Four-Pocket Poly Binders;9,81;5;0,7;-6,867
5439;CA-2011-103317;05/07/2023;DM-13525;Don Miller;United States;Palm Coast;Florida;32137;South;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;213,216;3;0,2;15,9912
1550;CA-2011-134278;06/07/2023;EP-13915;Emily Phan;United States;New York City;New York;10011;East;TEC-CO-10001046;Technology;Copiers;Canon Imageclass D680 Copier / Fax;559,992;1;0,2;174,9975
6846;CA-2011-147543;06/07/2023;BC-11125;Becky Castell;United States;El Cajon;California;92020;West;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;478,48;2;0,2;47,848
4398;US-2011-138758;07/07/2023;JL-15835;John Lee;United States;Philadelphia;Pennsylvania;19120;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;172,186;2;0,3;-46,7362
4399;US-2011-138758;07/07/2023;JL-15835;John Lee;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";69,008;2;0,2;12,0764
4780;CA-2011-150301;08/07/2023;MH-18025;Michelle Huthwaite;United States;Buffalo;New York;14215;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;63,882;1;0,1;10,647
6288;CA-2011-100090;08/07/2023;EB-13705;Ed Braxton;United States;San Francisco;California;94122;West;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;502,488;3;0,2;-87,9354
6289;CA-2011-100090;08/07/2023;EB-13705;Ed Braxton;United States;San Francisco;California;94122;West;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";196,704;6;0,2;68,8464
3367;CA-2011-165379;09/07/2023;BM-11650;Brian Moss;United States;Dallas;Texas;75217;Central;OFF-PA-10003072;Office Supplies;Paper;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";10,368;2;0,2;3,6288
3368;CA-2011-165379;09/07/2023;BM-11650;Brian Moss;United States;Dallas;Texas;75217;Central;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;14,352;3;0,2;4,485
8173;CA-2011-114125;09/07/2023;GH-14410;Gary Hansen;United States;Los Angeles;California;90049;West;OFF-LA-10004559;Office Supplies;Labels;Avery 49;2,88;1;0;1,4112
8174;CA-2011-114125;09/07/2023;GH-14410;Gary Hansen;United States;Los Angeles;California;90049;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;41,904;6;0,2;14,1426
8175;CA-2011-114125;09/07/2023;GH-14410;Gary Hansen;United States;Los Angeles;California;90049;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";23,92;4;0;4,0664
9243;CA-2011-113271;09/07/2023;DS-13030;Darrin Sayre;United States;San Francisco;California;94122;West;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;14,304;6;0,2;4,6488
9244;CA-2011-113271;09/07/2023;DS-13030;Darrin Sayre;United States;San Francisco;California;94122;West;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;119,833;1;0,15;7,049
9245;CA-2011-113271;09/07/2023;DS-13030;Darrin Sayre;United States;San Francisco;California;94122;West;OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;5,56;2;0;2,224
9246;CA-2011-113271;09/07/2023;DS-13030;Darrin Sayre;United States;San Francisco;California;94122;West;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;32,4;5;0;15,552
1029;CA-2011-163552;11/07/2023;LA-16780;Laura Armstrong;United States;Hackensack;New Jersey;7601;East;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;177,2;5;0;83,284
1030;CA-2011-163552;11/07/2023;LA-16780;Laura Armstrong;United States;Hackensack;New Jersey;7601;East;TEC-PH-10003885;Technology;Phones;Cisco SPA508G;197,97;3;0;57,4113
1031;CA-2011-163552;11/07/2023;LA-16780;Laura Armstrong;United States;Hackensack;New Jersey;7601;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;854,94;3;0;213,735
1032;CA-2011-163552;11/07/2023;LA-16780;Laura Armstrong;United States;Hackensack;New Jersey;7601;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;124,11;9;0;52,1262
1033;CA-2011-163552;11/07/2023;LA-16780;Laura Armstrong;United States;Hackensack;New Jersey;7601;East;OFF-LA-10001175;Office Supplies;Labels;Avery 514;14,4;5;0;7,056
5801;CA-2011-123225;11/07/2023;MN-17935;Michael Nguyen;United States;El Paso;Texas;79907;Central;TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;575,968;4;0,2;43,1976
5802;CA-2011-123225;11/07/2023;MN-17935;Michael Nguyen;United States;El Paso;Texas;79907;Central;OFF-PA-10000552;Office Supplies;Paper;Xerox 200;10,368;2;0,2;3,6288
6335;CA-2011-133305;11/07/2023;MH-17455;Mark Hamilton;United States;New York City;New York;10011;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;49,12;4;0;23,0864
6336;CA-2011-133305;11/07/2023;MH-17455;Mark Hamilton;United States;New York City;New York;10011;East;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;18,28;5;0,2;6,398
9934;CA-2011-166555;11/07/2023;JK-15205;Jamie Kunitz;United States;Niagara Falls;New York;14304;East;TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;164,85;3;0;47,8065
338;CA-2011-129924;12/07/2023;AC-10420;Alyssa Crouse;United States;San Francisco;California;94122;West;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;7,712;2;0,2;2,7956
339;CA-2011-129924;12/07/2023;AC-10420;Alyssa Crouse;United States;San Francisco;California;94122;West;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;698,352;3;0,2;-17,4588
1221;CA-2011-110184;12/07/2023;BF-11170;Ben Ferrer;United States;Los Angeles;California;90036;West;OFF-ST-10000107;Office Supplies;Storage;Fellowes Super Stor/Drawer;249,75;9;0;44,955
1222;CA-2011-110184;12/07/2023;BF-11170;Ben Ferrer;United States;Los Angeles;California;90036;West;TEC-PH-10000439;Technology;Phones;GE DSL Phone Line Filter;255,936;8;0,2;28,7928
2982;CA-2011-131310;12/07/2023;CL-12565;Clay Ludtke;United States;Seattle;Washington;98115;West;FUR-CH-10001797;Furniture;Chairs;Safco Chair Connectors, 6/Carton;123,136;4;0,2;13,8528
2983;CA-2011-131310;12/07/2023;CL-12565;Clay Ludtke;United States;Seattle;Washington;98115;West;OFF-BI-10003094;Office Supplies;Binders;Self-Adhesive Ring Binder Labels;11,264;4;0,2;3,8016
7399;CA-2011-124807;12/07/2023;ME-17725;Max Engle;United States;Chicago;Illinois;60610;Central;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;35,856;9;0,2;12,9978
7400;CA-2011-124807;12/07/2023;ME-17725;Max Engle;United States;Chicago;Illinois;60610;Central;TEC-AC-10002857;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;23,84;4;0,2;3,278
8314;CA-2011-161508;12/07/2023;PV-18985;Paul Van Hugh;United States;League City;Texas;77573;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;512,358;3;0,3;-14,6388
8315;CA-2011-161508;12/07/2023;PV-18985;Paul Van Hugh;United States;League City;Texas;77573;Central;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;3,488;2;0,2;0,5668
8316;CA-2011-161508;12/07/2023;PV-18985;Paul Van Hugh;United States;League City;Texas;77573;Central;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;22,288;7;0,2;3,9004
8317;CA-2011-161508;12/07/2023;PV-18985;Paul Van Hugh;United States;League City;Texas;77573;Central;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;16,032;3;0,2;5,6112
4552;US-2011-165862;13/07/2023;GK-14620;Grace Kelly;United States;Los Angeles;California;90049;West;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;351,216;3;0,2;4,3902
2207;US-2011-103905;14/07/2023;AW-10930;Arthur Wiediger;United States;Aurora;Illinois;60505;Central;OFF-BI-10001098;Office Supplies;Binders;Acco D-Ring Binder w/DublLock;29,932;7;0,8;-46,3946
2208;US-2011-103905;14/07/2023;AW-10930;Arthur Wiediger;United States;Aurora;Illinois;60505;Central;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;38,272;4;0,2;3,8272
2996;US-2011-150532;14/07/2023;PB-19150;Philip Brown;United States;Phoenix;Arizona;85023;West;OFF-ST-10000760;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;55,92;5;0,2;6,291
6932;CA-2011-164182;14/07/2023;ST-20530;Shui Tom;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002070;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;13,494;1;0,4;-2,249
6933;CA-2011-164182;14/07/2023;ST-20530;Shui Tom;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002583;Technology;Phones;iOttie HLCRIO102 Car Mount;23,988;2;0,4;-13,993
6934;CA-2011-164182;14/07/2023;ST-20530;Shui Tom;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;31,984;2;0,2;1,1994
6935;CA-2011-164182;14/07/2023;ST-20530;Shui Tom;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;41,584;2;0,2;4,6782
7624;CA-2011-124464;14/07/2023;SS-20515;Shirley Schmidt;United States;Newark;Delaware;19711;East;OFF-AP-10000576;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster II;39,48;1;0;11,0544
8053;CA-2011-109904;14/07/2023;BF-10975;Barbara Fisher;United States;New York City;New York;10009;East;OFF-AR-10004999;Office Supplies;Art;Newell 315;17,94;3;0;4,485
3270;CA-2011-115980;15/07/2023;VW-21775;Victoria Wilson;United States;Sioux Falls;South Dakota;57103;Central;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;2,97;3;0;1,3068
3271;CA-2011-115980;15/07/2023;VW-21775;Victoria Wilson;United States;Sioux Falls;South Dakota;57103;Central;OFF-FA-10000304;Office Supplies;Fasteners;Advantus Push Pins;6,54;3;0;2,6814
2103;CA-2011-123295;18/07/2023;AH-10120;Adrian Hane;United States;Tucson;Arizona;85705;West;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;259,136;4;0,2;-25,9136
9030;CA-2011-138198;18/07/2023;JL-15130;Jack Lebron;United States;New Rochelle;New York;10801;East;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;13,904;2;0,2;4,5188
3354;US-2011-150434;19/07/2023;CA-12310;Christine Abelman;United States;Bristol;Connecticut;6010;East;TEC-PH-10000895;Technology;Phones;Polycom VVX 310 VoIP phone;359,98;2;0;93,5948
3355;US-2011-150434;19/07/2023;CA-12310;Christine Abelman;United States;Bristol;Connecticut;6010;East;FUR-TA-10004152;Furniture;Tables;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";70,56;1;0,3;-4,032
3356;US-2011-150434;19/07/2023;CA-12310;Christine Abelman;United States;Bristol;Connecticut;6010;East;OFF-BI-10003694;Office Supplies;Binders;"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";20,88;2;0;9,6048
3357;US-2011-150434;19/07/2023;CA-12310;Christine Abelman;United States;Bristol;Connecticut;6010;East;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;3,81;1;0;1,8288
5589;CA-2011-168158;19/07/2023;EM-14140;Eugene Moren;United States;Great Falls;Montana;59405;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";6,096;2;0,2;2,2098
3076;CA-2011-143903;20/07/2023;KM-16375;Katherine Murray;United States;Dallas;Texas;75217;Central;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;342,864;3;0,2;38,5722
3077;CA-2011-143903;20/07/2023;KM-16375;Katherine Murray;United States;Dallas;Texas;75217;Central;FUR-FU-10003724;Furniture;Furnishings;Westinghouse Clip-On Gooseneck Lamps;16,74;5;0,6;-14,229
3078;CA-2011-143903;20/07/2023;KM-16375;Katherine Murray;United States;Dallas;Texas;75217;Central;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;981,372;2;0,3;-140,196
4395;CA-2011-142965;20/07/2023;SW-20245;Scot Wooten;United States;Springfield;Ohio;45503;East;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;25,984;1;0,2;-5,1968
4396;CA-2011-142965;20/07/2023;SW-20245;Scot Wooten;United States;Springfield;Ohio;45503;East;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;27,36;3;0,7;-21,888
5969;CA-2011-141726;20/07/2023;CC-12145;Charles Crestani;United States;San Diego;California;92105;West;OFF-PA-10000418;Office Supplies;Paper;Xerox 189;104,85;1;0;50,328
5970;CA-2011-141726;20/07/2023;CC-12145;Charles Crestani;United States;San Diego;California;92105;West;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;8,704;2;0,2;3,1552
5971;CA-2011-141726;20/07/2023;CC-12145;Charles Crestani;United States;San Diego;California;92105;West;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;19,92;4;0;9,7608
5972;CA-2011-141726;20/07/2023;CC-12145;Charles Crestani;United States;San Diego;California;92105;West;FUR-FU-10003577;Furniture;Furnishings;Nu-Dell Leatherette Frames;43,02;3;0;15,4872
7229;CA-2011-157546;20/07/2023;RD-19720;Roger Demir;United States;San Francisco;California;94122;West;OFF-BI-10002498;Office Supplies;Binders;Clear Mylar Reinforcing Strips;89,712;6;0,2;30,2778
7230;CA-2011-157546;20/07/2023;RD-19720;Roger Demir;United States;San Francisco;California;94122;West;OFF-PA-10004569;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";22,83;3;0;10,7301
8130;CA-2011-127866;20/07/2023;JD-15895;Jonathan Doherty;United States;Riverside;California;92503;West;TEC-AC-10000023;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;41,94;2;0;15,0984
8131;CA-2011-127866;20/07/2023;JD-15895;Jonathan Doherty;United States;Riverside;California;92503;West;OFF-PA-10003971;Office Supplies;Paper;Xerox 1965;11,96;2;0;5,8604
8132;CA-2011-127866;20/07/2023;JD-15895;Jonathan Doherty;United States;Riverside;California;92503;West;OFF-AR-10003481;Office Supplies;Art;Newell 348;13,12;4;0;3,8048
8133;CA-2011-127866;20/07/2023;JD-15895;Jonathan Doherty;United States;Riverside;California;92503;West;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535,41;3;0;160,623
1871;CA-2011-116932;21/07/2023;ME-18010;Michelle Ellison;United States;San Francisco;California;94122;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99,2;5;0;25,792
1872;CA-2011-116932;21/07/2023;ME-18010;Michelle Ellison;United States;San Francisco;California;94122;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;801,568;2;0,2;50,098
1873;CA-2011-116932;21/07/2023;ME-18010;Michelle Ellison;United States;San Francisco;California;94122;West;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";272,848;1;0,2;27,2848
8022;CA-2011-129189;21/07/2023;HM-14860;Harry Marie;United States;Dallas;Texas;75217;Central;OFF-AP-10000124;Office Supplies;Appliances;Acco 6 Outlet Guardian Basic Surge Suppressor;4,992;3;0,8;-12,9792
8023;CA-2011-129189;21/07/2023;HM-14860;Harry Marie;United States;Dallas;Texas;75217;Central;OFF-EN-10003567;Office Supplies;Envelopes;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";87,92;5;0,2;29,673
8024;CA-2011-129189;21/07/2023;HM-14860;Harry Marie;United States;Dallas;Texas;75217;Central;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;657,93;5;0,3;-93,99
8025;CA-2011-129189;21/07/2023;HM-14860;Harry Marie;United States;Dallas;Texas;75217;Central;OFF-BI-10000494;Office Supplies;Binders;Acco Economy Flexible Poly Round Ring Binder;1,044;1;0,8;-1,827
8481;CA-2011-109890;21/07/2023;PG-18820;Patrick Gardner;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;35,98;2;0;10,0744
483;CA-2011-127691;22/07/2023;EM-14065;Erin Mull;United States;New York City;New York;10024;East;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;5,96;2;0;1,6688
484;CA-2011-127691;22/07/2023;EM-14065;Erin Mull;United States;New York City;New York;10024;East;TEC-AC-10002567;Technology;Accessories;Logitech G602 Wireless Gaming Mouse;159,98;2;0;57,5928
7167;CA-2011-117464;22/07/2023;NP-18325;Naresj Patel;United States;San Francisco;California;94122;West;OFF-AR-10003190;Office Supplies;Art;Newell 32;11,52;4;0;3,2256
7168;CA-2011-117464;22/07/2023;NP-18325;Naresj Patel;United States;San Francisco;California;94122;West;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;717,72;3;0,2;71,772
7169;CA-2011-117464;22/07/2023;NP-18325;Naresj Patel;United States;San Francisco;California;94122;West;OFF-ST-10003058;Office Supplies;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;236,5;10;0;68,585
7170;CA-2011-117464;22/07/2023;NP-18325;Naresj Patel;United States;San Francisco;California;94122;West;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;170,352;3;0,2;19,1646
9484;CA-2011-122679;22/07/2023;AB-10255;Alejandro Ballentine;United States;Los Angeles;California;90008;West;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;19,68;6;0;6,4944
9675;US-2011-164644;22/07/2023;JL-15850;John Lucas;United States;Houston;Texas;77095;Central;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;26,632;1;0,2;1,3316
373;US-2011-119137;23/07/2023;AG-10900;Arthur Gainer;United States;Tucson;Arizona;85705;West;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;8,16;5;0,7;-5,712
374;US-2011-119137;23/07/2023;AG-10900;Arthur Gainer;United States;Tucson;Arizona;85705;West;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;1023,936;8;0,2;179,1888
375;US-2011-119137;23/07/2023;AG-10900;Arthur Gainer;United States;Tucson;Arizona;85705;West;OFF-AR-10000658;Office Supplies;Art;Newell 324;9,24;1;0,2;0,924
376;US-2011-119137;23/07/2023;AG-10900;Arthur Gainer;United States;Tucson;Arizona;85705;West;TEC-AC-10002076;Technology;Accessories;Microsoft Natural Keyboard Elite;479,04;10;0,2;-29,94
7411;CA-2011-103058;23/07/2023;AG-10270;Alejandro Grove;United States;New York City;New York;10011;East;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;99,98;2;0;7,9984
9422;CA-2011-145254;23/07/2023;NC-18535;Nick Crebassa;United States;San Francisco;California;94122;West;TEC-PH-10000441;Technology;Phones;VTech DS6151;604,752;6;0,2;60,4752
